,Z-XX-A-m,Binding,Predicted
1046,39-Y-105,868.3919733534456,911.6030244749785
1047,39-Y-106,871.8640076383055,921.9235793656707
1048,39-Y-107,875.8360283581317,931.3582690267564
1049,39-Y-108,878.9069986585379,947.3652088238597
1050,40-Zr-78,639.9789727813602,604.7973251129985
1051,40-Zr-79,653.7500027368069,681.6247620327473
1052,40-Zr-80,669.9219799260795,695.3794194790125
1053,40-Zr-81,680.9829846690297,717.1766033819914
1054,40-Zr-82,694.7550144723654,719.475753602624
1055,40-Zr-83,705.096003754288,728.8786980932355
1056,40-Zr-84,718.1980104910433,734.0875306516886
1057,40-Zr-85,727.9290300702155,741.3574246522188
1058,40-Zr-85,727.639011691928,736.9663426859379
1059,40-Zr-86,740.6509696281851,744.336471437335
1060,40-Zr-87,750.2700062437951,754.4154380818605
1061,40-Zr-87,749.933994862616,746.0873300718665
1062,40-Zr-88,762.6170028434098,756.1752953473925
1063,40-Zr-89,771.9330230581761,768.5237917188406
1064,40-Zr-89,771.3449875184893,759.8819814336896
1065,40-Zr-90,783.9040143610538,772.3904534673691
1066,40-Zr-90,781.5849921636284,786.211350836277
1067,40-Zr-91,791.098982260406,790.4288342128397
1068,40-Zr-91,787.931026714772,771.8985283060074
1069,40-Zr-92,799.7339810818136,789.8375491675139
1070,40-Zr-93,806.4690189522505,809.5384269903302
1071,40-Zr-94,814.6890184092522,809.0951194325686
1072,40-Zr-95,821.1519726729096,822.2661156736613
1073,40-Zr-96,829.0080274983346,825.1539263389111
1074,40-Zr-97,834.5849915513993,845.6168132340908
1075,40-Zr-98,840.9950163674355,842.9252227170467
1076,40-Zr-99,845.5490110491216,857.6909763410092
1077,40-Zr-100,852.4520233649016,866.2989167789221
1078,40-Zr-101,857.3840230391025,878.5434289699197
1079,40-Zr-102,863.7349943391979,885.1319266341329
1080,40-Zr-103,868.4370289989412,890.8721783455611
1081,40-Zr-104,874.4379910474122,896.4575786151886
1082,40-Zr-105,878.6099813450277,911.6855119258165
1083,40-Zr-106,883.9809767329693,908.5303669312597
1084,40-Zr-107,887.5529958067239,918.646077985704
1085,40-Zr-108,892.6249741853774,927.9169175739885
1086,40-Zr-109,895.7959917651713,943.5629122831822
1087,40-Zr-110,900.4680309882463,940.4967537507415
1088,41-Nb-81,669.2110255865455,674.5003459000587
1089,41-Nb-82,682.7820234737098,686.517392696321
1090,41-Nb-82,681.5820185354949,681.760616364658
1091,41-Nb-83,696.8540076437295,722.6528952507377
1092,41-Nb-84,707.8250260766745,742.8749437856675
1093,41-Nb-85,721.1469993489981,758.3732109692693
1094,41-Nb-86,731.8979887558818,757.6733174470068
1095,41-Nb-86-m ,731.8979887558818,767.3309731873275
1096,41-Nb-87,744.3199739471675,766.7644343772531
1097,41-Nb-87,744.3199739471675,762.6724319107533
1098,41-Nb-88,754.2810210312903,771.9798909279705
1099,41-Nb-88-m ,754.2810210312903,776.1546308072806
1100,41-Nb-89,766.9329712370336,779.6892180756927
1101,41-Nb-89,766.9329712370336,775.4216173236966
1102,41-Nb-90,777.0100006762743,783.4119017282129
1103,41-Nb-90,776.8880192338229,790.7564093774557
1104,41-Nb-90,776.885019690156,781.5315627920628
1105,41-Nb-90,776.6279962922036,790.4435819692015
1106,41-Nb-91,789.0579802666009,794.8540359883309
1107,41-Nb-91,788.9539960861505,785.3926003962159
1108,41-Nb-92,796.9460302244723,796.9808374291063
1109,41-Nb-92,796.8109882689714,806.7527257907391
1110,41-Nb-93,805.7769992321134,809.023755289495
1111,41-Nb-93,805.746003947556,799.3890960506201
1112,41-Nb-94,812.9640308388472,811.6652284311057
1113,41-Nb-94,813.005024602294,829.9531962058544
1114,41-Nb-95,821.4939831414223,832.8867499120236
1115,41-Nb-95,821.2580190396309,811.3653990454078
1116,41-Nb-96,828.3869969783127,832.5433021621704
1117,41-Nb-97,836.4610186435283,852.8033449168802
1118,41-Nb-97,835.7180066810548,830.2060327407718
1119,41-Nb-98,842.4549817567766,850.4137084622979
1120,41-Nb-98,842.3709945341051,857.7574662256242
1121,41-Nb-99,848.9589922743738,855.6797823123932
1122,41-Nb-99,849.3239992443323,862.1381747700573
1123,41-Nb-100,855.0100092077852,870.5400215618611
1124,41-Nb-100,854.9700152922273,864.3534627490044
1125,41-Nb-100,854.6899953928292,861.0828353232741
1126,41-Nb-100,854.5900106039345,860.915735744834
1127,41-Nb-101,862.082995664686,876.9093025764228
1128,41-Nb-102,867.5629744725228,882.5219487010241
1129,41-Nb-102-m ,867.5629744725228,882.3640977155567
1130,41-Nb-103,874.6040282874703,888.0167377557159
1131,41-Nb-104,879.5760218772292,903.0034577631354
1132,41-Nb-104,879.3659913300575,884.9068358781338
1133,41-Nb-105,886.2770024289489,899.8784331862331
1134,41-Nb-106,890.5989699099064,909.6458222323656
1135,41-Nb-107,896.4700142233074,918.6393290124536
1136,41-Nb-108,900.341987663746,934.0647322811485
1137,41-Nb-109,905.8140301789641,931.0503158769608
1138,41-Nb-110,909.3849869143368,945.3927589009404
1139,41-Nb-111,914.4570277834833,943.1898440396191
1140,41-Nb-112,917.7280301521719,963.7057228729129
1141,41-Nb-113,922.1999748164714,955.6382002189756
1142,42-Mo-83,684.7709708867967,716.5464492499829
1143,42-Mo-84,700.9430105665624,728.1151892490387
1144,42-Mo-85,712.3140306455791,748.2751222338677
1145,42-Mo-86,725.8860283806324,763.284713761747
1146,42-Mo-87,737.0470179124773,762.3512307764292
1147,42-Mo-88,750.1290276914538,771.2846217021943
1148,42-Mo-89,760.5040118016004,776.4199654408097
1149,42-Mo-89,760.1160083301961,780.5055938770175
1150,42-Mo-90,773.7389983075857,784.0435556320548
1151,42-Mo-91,783.8470230313837,787.7743630486727
1152,42-Mo-91,783.1939973789156,794.986265871644
1153,42-Mo-92,796.519970042795,799.0935160184503
1154,42-Mo-93,804.5899923164546,801.2675602719784
1155,42-Mo-93,802.1659860906899,810.8463530100585
1156,42-Mo-94,814.2670201096237,813.1692496180534
1157,42-Mo-95,821.6370238800347,815.8754629104734
1158,42-Mo-96,830.7910062462986,836.6496774420739
1159,42-Mo-97,837.6130308830739,836.2978559661508
1160,42-Mo-98,846.255028639704,856.1959537850619
1161,42-Mo-99,852.181002096504,854.007411737144
1162,42-Mo-100,860.4709909057319,864.549557916224
1163,42-Mo-101,865.869982034564,870.5700169985295
1164,42-Mo-102,873.9869971590042,885.5336155235171
1165,42-Mo-103,879.3519934596121,892.0187539122105
1166,42-Mo-104,886.9029696979225,897.6706440664531
1167,42-Mo-105,891.9850090459586,903.2178001543284
1168,42-Mo-106,898.9710087365211,917.973180356443
1169,42-Mo-107,903.7279725396634,915.0828700714708
1170,42-Mo-108,910.1589941613674,924.3499602301717
1171,42-Mo-109,914.1310148811937,933.2523558713795
1172,42-Mo-110,920.5029829869569,948.1385911659598
1173,42-Mo-111,924.1739870017171,945.403882208705
1174,42-Mo-112,929.9459838836193,959.2337782086134
1175,42-Mo-113,933.3169710412026,957.2662025441527
1176,42-Mo-114,938.5889814881385,976.9370849303008
1177,42-Mo-115,941.6600142790378,969.3979818856717
1178,43-Tc-85,700.1320089476407,727.8649773148298
1179,43-Tc-86,713.703006834805,738.7523209775686
1180,43-Tc-86,712.202985039413,734.4068570712209
1181,43-Tc-87,727.67500621593,758.8855080313683
1182,43-Tc-88,739.3559791405202,773.6253905912042
1183,43-Tc-88-m ,739.3559791405202,758.1913636344672
1184,43-Tc-89,752.5579706661701,773.1985805236102
1185,43-Tc-89,752.4979797928333,782.7336299165488
1186,43-Tc-90,763.9989800974131,782.5189125823974
1187,43-Tc-90,763.4989936624468,778.3276752129198
1188,43-Tc-91,776.8410263830424,787.9970791659356
1189,43-Tc-91,776.7009851880968,792.2650548608899
1190,43-Tc-92,787.8619747199416,796.1443396890164
1191,43-Tc-93,800.605973421961,800.3070813936591
1192,43-Tc-93,800.21497040689,807.8795543615819
1193,43-Tc-94,809.2289740687013,812.4591076549292
1194,43-Tc-94,809.1529856291413,802.5292433268428
1195,43-Tc-95,819.1640251077116,814.8659914855957
1196,43-Tc-95,819.1250310400427,825.0044490795136
1197,43-Tc-96,827.0360150088668,827.5786824505925
1198,43-Tc-96,827.0020201806426,817.6520676281452
1199,43-Tc-97,836.5100111900866,830.6035972576142
1200,43-Tc-97,836.4130259448589,849.3126259745956
1201,43-Tc-98,843.7900286504924,852.5936268221736
1202,43-Tc-99,852.7559771231413,852.531761234045
1203,43-Tc-99,852.6139987229109,873.2457349303365
1204,43-Tc-100,859.5210104302466,873.1393761111498
1205,43-Tc-100,859.3199785140753,850.5070692589284
1206,43-Tc-100,859.2769850548506,864.1356208902001
1207,43-Tc-101,867.9109840283692,871.1503037170768
1208,43-Tc-101,867.9109840283692,885.5733594771028
1209,43-Tc-102,874.2140251202882,883.6916457501054
1210,43-Tc-102-m ,874.2140251202882,876.3341400783062
1211,43-Tc-103,882.3159800359011,898.4638983853459
1212,43-Tc-104,888.2810100508631,906.9793528935313
1213,43-Tc-105,896.1520001041293,918.9191614403725
1214,43-Tc-106,901.7090296899081,925.4740392193198
1215,43-Tc-107,909.1050295054317,931.0244448128343
1216,43-Tc-108,914.0270307007432,936.4223736032844
1217,43-Tc-109,920.6780188580155,950.5329768980146
1218,43-Tc-110,925.1800214494765,947.9328724628091
1219,43-Tc-111,931.5119956396818,956.7691531623602
1220,43-Tc-112,936.3630076348782,965.4637054236532
1221,43-Tc-113,942.1350045167804,979.6211765881777
1222,43-Tc-114,946.2060101776124,977.1085588432551
1223,43-Tc-115,951.6779902023376,990.2071910933853
1224,43-Tc-116,955.4489790059924,988.4973262223006
1225,43-Tc-117,960.6210046640336,1007.1771093885303
1226,43-Tc-118,963.9919918216169,1000.1125591481924
1227,44-Ru-87,715.0919830240309,756.8431937372088
1228,44-Ru-88,731.463992281586,768.3966860559583
1229,44-Ru-89,743.4349835844636,767.7830294141173
1230,44-Ru-90,757.3069981766939,780.179768446207
1231,44-Ru-91-m ,768.7780030446053,789.7893065068722
1232,44-Ru-91,768.7780030446053,785.4323443498016
1233,44-Ru-92,782.5499703574479,795.4491954442262
1234,44-Ru-93,793.4909933537245,803.8662899163365
1235,44-Ru-93,792.750980934918,799.472458368361
1236,44-Ru-94,806.8600219673217,808.2382497917414
1237,44-Ru-94,804.2159867154957,816.0275647705794
1238,44-Ru-95,815.8149721131921,820.81758604455
1239,44-Ru-96,826.507970342517,823.3024580105543
1240,44-Ru-97,834.6199862275124,836.3348503380419
1241,44-Ru-98,844.8029995429814,839.5042431650162
1242,44-Ru-99,852.2669890149534,861.8538430266381
1243,44-Ru-100,861.9400174165667,861.8558427224159
1244,44-Ru-101,868.7429824529588,882.5391960771084
1245,44-Ru-102,877.9630172703862,880.6486087000966
1246,44-Ru-103,884.1950066716969,895.4193615635038
1247,44-Ru-103,883.9569803836346,885.8733138437867
1248,44-Ru-104,893.0960275220573,902.337434088111
1249,44-Ru-105,899.0070032605231,917.023574823916
1250,44-Ru-106,907.4730277886987,923.5593305119872
1251,44-Ru-107,913.1429776954353,929.0961131780148
1252,44-Ru-108,920.9639753542543,934.4534231479764
1253,44-Ru-109,926.2159888434112,948.5316563673019
1254,44-Ru-110,933.4180181684792,945.9160542898178
1255,44-Ru-111,938.1789813631773,954.7178402372003
1256,44-Ru-112,945.0609968732894,962.5507735801935
1257,44-Ru-113,949.8520179951489,976.568640983224
1258,44-Ru-113,949.7219752790928,960.0630270515085
1259,44-Ru-114,956.2539815375806,974.077894910872
1260,44-Ru-115,960.2250024095179,987.0535458706618
1261,44-Ru-116,966.2670207119287,985.3638029383421
1262,44-Ru-117,969.9380247266889,1003.8991080846191
1263,44-Ru-118,975.9099911863805,996.8915491739511
1264,44-Ru-119,979.2809783439636,1014.619727111876
1265,44-Ru-120,985.0529752258659,1008.1657089887261
1266,45-Rh-89,730.8530227309466,755.9884487731457
1267,45-Rh-90,744.424020618111,768.0954818794131
1268,45-Rh-90-m ,744.424020618111,763.3707006801964
1269,45-Rh-91,758.3960199992359,780.6685690829158
1270,45-Rh-91-m ,758.3960199992359,780.488221519947
1271,45-Rh-92,770.7670129481852,794.3667351234556
1272,45-Rh-92-m ,770.7670129481852,790.3315990056395
1273,45-Rh-93,784.6390275404156,805.0357370034457
1274,45-Rh-94,796.4109866228998,811.3887704898119
1275,45-Rh-94-m ,796.4109866228998,816.1667935891152
1276,45-Rh-94,796.4109866228998,809.383950491488
1277,45-Rh-95,809.9219936367274,820.7608446768522
1278,45-Rh-95,809.3820132862031,816.0016937064529
1279,45-Rh-96,819.3329994009435,825.7193403201104
1280,45-Rh-96,819.3329994009435,834.0084542624355
1281,45-Rh-97,830.3150161606669,839.3436425978541
1282,45-Rh-97,830.0549932190478,828.3631881004573
1283,45-Rh-98,838.9720116356314,842.1639635306001
1284,45-Rh-98-m ,838.9720116356314,853.0479327067137
1285,45-Rh-99,849.4419812952281,856.0072324960232
1286,45-Rh-99,849.3779910303355,845.4604620204568
1287,45-Rh-100,857.5240017435551,859.4974515143633
1288,45-Rh-100,857.4160181715489,878.7661450871825
1289,45-Rh-101,867.4189963765144,882.4023418973088
1290,45-Rh-101,867.2620202579499,859.6950464534164
1291,45-Rh-102,874.8579896512628,882.5855640229584
1292,45-Rh-102,874.7170110989214,903.2932886699439
1293,45-Rh-103,884.176009561807,903.4035218997002
1294,45-Rh-103,884.1360156462491,880.913068466723
1295,45-Rh-104,891.1750072749257,901.8878774810433
1296,45-Rh-104,891.0460268972516,908.4783748410345
1297,45-Rh-105,900.1420180859566,908.5231180340649
1298,45-Rh-105,900.0119753699005,914.679556429267
1299,45-Rh-106,906.7300158262253,922.9080545933247
1300,45-Rh-106,906.5929741749466,917.1591791938544
1301,45-Rh-107,915.3030240785182,929.4183141602279
1302,45-Rh-108,921.532013936162,934.8643606303334
1303,45-Rh-108-m ,921.532013936162,934.7015104054213
1304,45-Rh-109,929.5929750883281,940.1490566473603
1305,45-Rh-110,935.4350238129497,953.9804524191022
1306,45-Rh-110-m ,935.4350238129497,937.6086931235194
1307,45-Rh-111,943.0869846880437,951.4468378685117
1308,45-Rh-112,948.538030397594,959.985413859129
1309,45-Rh-112-m ,948.538030397594,959.0890502266884
1310,45-Rh-113,955.5500261332691,967.581508233428
1311,45-Rh-114,960.5710122695864,981.3897825227381
1312,45-Rh-114-m ,960.5710122695864,965.1759991936088
1313,45-Rh-115,967.2230002747476,978.9637766011954
1314,45-Rh-116,971.8239878072143,991.7919499973655
1315,45-Rh-116,971.6740106238723,977.3044040485025
1316,45-Rh-117,978.055977208525,990.1470752390624
1317,45-Rh-118,982.3270149376393,1008.5486507301927
1318,45-Rh-119,988.4990134656132,1001.5973332632781
1319,45-Rh-120,992.5700191264451,1019.2671450806856
1320,45-Rh-121,998.5419855861367,1012.8403728125096
1321,45-Rh-122,1002.4130216691792,1022.418540645659
1322,46-Pd-91,745.9129815962315,793.2427811152935
1323,46-Pd-92,762.0850212759972,809.1306140326262
1324,46-Pd-93,774.3560294360518,821.0254294244647
1325,46-Pd-93-m ,774.3560294360518,815.6648699488641
1326,46-Pd-94,789.0279848299325,828.0581095133424
1327,46-Pd-95,800.9999759806991,838.2516837221384
1328,46-Pd-95,799.0000302408338,833.1135904018283
1329,46-Pd-96,815.1010182299913,843.6292406118513
1330,46-Pd-97,824.742988856554,858.26438910532
1331,46-Pd-98,836.3139785133601,861.1498251318336
1332,46-Pd-99,845.2729905412793,875.6397457194329
1333,46-Pd-100,856.3829878307879,879.2403229485154
1334,46-Pd-101,864.6569790737927,902.9592144940495
1335,46-Pd-102,875.2249963169992,903.3126607227922
1336,46-Pd-103,882.8510236374736,924.3013426265717
1337,46-Pd-104,892.8330050367713,922.754078018427
1338,46-Pd-105,899.92698829934,928.141508406043
1339,46-Pd-106,909.4879712468982,933.3293441588283
1340,46-Pd-107,916.0249767448306,947.2339787884355
1341,46-Pd-107,915.8100094487071,930.5553911719322
1342,46-Pd-108,925.2530103453696,944.4737737100124
1343,46-Pd-109,931.4070116113425,953.1268322839142
1344,46-Pd-109,931.2179778698385,952.1217351935506
1345,46-Pd-110,940.2209832048715,960.7342999279499
1346,46-Pd-111,945.9479869317711,974.6783035681844
1347,46-Pd-111,945.7760130948723,958.0833282313944
1348,46-Pd-112,954.352020890832,972.014958754003
1349,46-Pd-113,959.7770080647767,984.9201204376221
1350,46-Pd-113-m ,959.697020233661,970.2018595883847
1351,46-Pd-113,959.697020233661,990.8773391409517
1352,46-Pd-114,967.6559969011546,983.1207691804767
1353,46-Pd-115,972.6299901866913,1001.786304514289
1354,46-Pd-115,972.5400038766861,975.920114646256
1355,46-Pd-116,980.2620165944994,994.52828370744
1356,46-Pd-117,984.9029980425239,1012.474303504169
1357,46-Pd-117,984.7030284647346,987.8505496191383
1358,46-Pd-118,991.9049952993096,1005.7724480855466
1359,46-Pd-119,996.115979664594,1015.3641138651967
1360,46-Pd-120,1002.7379722330869,1018.7273522016407
1361,46-Pd-121,1006.9590175677538,1026.2178376426698
1362,46-Pd-122,1013.4309704624117,1030.2023564611077
1363,46-Pd-123,1017.401991334349,1046.2781607815623
1364,46-Pd-124,1023.6739746512175,1042.5198575479985
1365,47-Ag-93,760.6739859427214,799.2784878779054
1366,47-Ag-94,775.2450191903115,814.519794154048
1367,47-Ag-94-m ,768.5449759959877,808.9822616021038
1368,47-Ag-94-m2,768.5449759959877,804.3583400586843
1369,47-Ag-95,790.1170066524744,826.059163621366
1370,47-Ag-96,802.6889690271021,832.9192449684143
1371,47-Ag-96-m ,802.6889690271021,837.9292327779532
1372,47-Ag-96-m1,802.6889690271021,830.8426858840585
1373,47-Ag-97,816.9599854175151,842.8489843155146
1374,47-Ag-98,827.2919760684372,848.1942961108089
1375,47-Ag-99,839.0629977935255,862.3377694048881
1376,47-Ag-99-m,838.5530128796697,851.0092428611517
1377,47-Ag-100,848.5249958000779,865.2955694223642
1378,47-Ag-100,848.504998842299,876.2054096626043
1379,47-Ag-101,859.6659883741439,879.2668189175726
1380,47-Ag-101,859.3960294441283,868.8156588963867
1381,47-Ag-102,868.7779771290719,882.9257622671723
1382,47-Ag-102,868.7779771290719,901.7400249744654
1383,47-Ag-103,879.3799892005027,905.4659581326247
1384,47-Ag-103,879.2460095833839,883.3274511565567
1385,47-Ag-104,887.7720249848962,905.8493997980356
1386,47-Ag-104,887.7650260496736,925.7095033971667
1387,47-Ag-105,897.7989995391965,926.0059582962394
1388,47-Ag-105,897.7730034940839,904.4877319542766
1389,47-Ag-106,905.7409787925781,924.8526337563396
1390,47-Ag-106,905.6509924825729,930.9495812021494
1391,47-Ag-107,915.2760281855167,931.6780953702331
1392,47-Ag-107,915.1829798413515,937.56070042485
1393,47-Ag-108,922.5479843723178,945.5119907616973
1394,47-Ag-108,922.4390009524227,940.052571326077
1395,47-Ag-109,931.7400234488547,951.9252650833727
1396,47-Ag-109,931.6519743441344,950.7654415321947
1397,47-Ag-110,938.5499874204695,957.2314578300119
1398,47-Ag-110,938.4320053695739,957.060483841002
1399,47-Ag-111,947.3220278931559,962.3744254087807
1400,47-Ag-111,947.3820187664926,970.6231704925896
1401,47-Ag-112,953.8569712048173,975.71939518255
1402,47-Ag-113,962.3369936034381,973.3893746583462
1403,47-Ag-113,962.2930002963245,983.9029001916051
1404,47-Ag-114,968.3250201198459,981.6693649886847
1405,47-Ag-115,976.4379733622372,988.9648800913692
1406,47-Ag-115,976.3979794466794,979.3232219172717
1407,47-Ag-116,982.0889886495769,1002.3705906243921
1408,47-Ag-116,982.0090008184612,986.7169720750452
1409,47-Ag-117,989.850995282948,1000.0799391108155
1410,47-Ag-117,989.850995282948,1014.8370690467358
1411,47-Ag-118,995.2319891497791,1012.4996746443511
1412,47-Ag-118,995.1020089242161,998.6095378091336
1413,47-Ag-119,1002.2939772799016,1011.0341476011276
1414,47-Ag-119-m ,1002.2939772799016,1030.4410701445938
1415,47-Ag-120,1007.4550046111643,1028.9150523040892
1416,47-Ag-120,1007.254972542882,1004.4505241953731
1417,47-Ag-121,1014.5369896990658,1022.239942816496
1418,47-Ag-122,1019.1779711470903,1039.372461374581
1419,47-Ag-122-m ,1019.0979833159745,1016.1499943059088
1420,47-Ag-122,1019.0979833159745,1031.6841310325265
1421,47-Ag-123,1025.9700003471971,1033.2465183399916
1422,47-Ag-124,1030.5609894007744,1042.6552119559647
1423,47-Ag-125,1036.963015433699,1046.0649432192445
1424,47-Ag-126,1041.2339906723203,1053.1963582871558
1425,47-Ag-127,1047.2060196225048,1057.1425079428554
1426,47-Ag-128,1051.177040494442,1072.528542200923
1427,47-Ag-129,1056.9490373763444,1069.1630542067292
1428,47-Ag-129-m ,1056.9490373763444,1086.985217846215
1429,47-Ag-130,1058.7210177975298,1083.494123960972
1430,48-Cd-95,775.9339768762886,811.3294045214058
1431,48-Cd-96,793.4060062831641,828.6293976008892
1432,48-Cd-97,805.9780311482847,841.1798632459045
1433,48-Cd-98,821.0789837770164,848.6568507404328
1434,48-Cd-99,831.3709805123806,859.2196187822223
1435,48-Cd-100,843.8420207407177,864.9569959309697
1436,48-Cd-101,853.4140020150543,879.5680230941176
1437,48-Cd-102,865.4149887546004,882.732041738689
1438,48-Cd-103,874.4559883094132,896.9167587581874
1439,48-Cd-104,885.8520045856536,900.7318033594489
1440,48-Cd-105,894.2799724035561,923.2657501755954
1441,48-Cd-106,905.1530057433844,923.9711428612471
1442,48-Cd-107,913.0769877347649,943.9775991951227
1443,48-Cd-108,923.4159773209095,943.1078565127253
1444,48-Cd-109,930.7439874799848,956.5531860183478
1445,48-Cd-109,930.683996606648,950.9579122508169
1446,48-Cd-109,930.2799955690206,956.0893815788627
1447,48-Cd-110,940.6589790707231,964.2693871203065
1448,48-Cd-111,947.635980130285,975.4483114236593
1449,48-Cd-111,947.635980130285,970.6844111757874
1450,48-Cd-112,957.0299884803892,982.0103131188155
1451,48-Cd-113,963.5709933698773,987.2590146118403
1452,48-Cd-113,963.3079708845913,987.0612946918011
1453,48-Cd-114,972.6139926204681,992.3293682376743
1454,48-Cd-115,978.7549958638847,1005.4489972934723
1455,48-Cd-115,978.5740233959854,990.1610731095076
1456,48-Cd-116,987.4559846459628,1003.235709010303
1457,48-Cd-117,993.2329807673098,1011.1027621625066
1458,48-Cd-117,993.097001454413,1010.0642951488495
1459,48-Cd-118,1001.5880221798122,1017.8484859072566
1460,48-Cd-119,1006.860969984144,1031.0089837455155
1461,48-Cd-119,1006.710992800802,1015.665443022728
1462,48-Cd-120,1014.9969822184742,1028.7454531059266
1463,48-Cd-121,1020.1540101581812,1040.8131172015667
1464,48-Cd-121,1019.9439796110094,1027.4154054516555
1465,48-Cd-122,1027.8960198337734,1039.4774454029202
1466,48-Cd-123,1032.5469997606874,1056.9759082883597
1467,48-Cd-123,1032.2269859457315,1033.0692953016758
1468,48-Cd-124,1040.018988015771,1050.4082824488285
1469,48-Cd-125,1044.7400197854042,1067.1024926885964
1470,48-Cd-125,1044.6900273909569,1044.53055165267
1471,48-Cd-126,1051.7819484672548,1061.1304012479188
1472,48-Cd-127,1056.0430502079728,1070.4809787053468
1473,48-Cd-128,1062.8950077909233,1073.7011138126852
1474,48-Cd-129,1066.8670285107496,1080.5245757308007
1475,48-Cd-130,1073.3380440480114,1084.4889726104739
1476,48-Cd-131,1075.110024469197,1099.7972686951757
1477,48-Cd-132,1078.580996415675,1096.31592332685
1478,49-In-97,791.5949693038166,830.32876406914
1479,49-In-98,806.5670040453673,848.4398837485313
1480,49-In-98-m ,806.5670040453673,841.953620530963
1481,49-In-99,822.0380253739953,861.2280632291437
1482,49-In-100,832.9799857276678,868.7465444110633
1483,49-In-101,845.4810213926733,879.3058129852415
1484,49-In-102,855.6629723697603,885.1138043911458
1485,49-In-103,867.6240276842416,899.2760248331427
1486,49-In-103,866.9939985332192,888.2488274469376
1487,49-In-104,877.2060074374676,902.4820370890499
1488,49-In-104,877.106022648573,912.8052165804505
1489,49-In-105,888.6480167165995,916.0710947287083
1490,49-In-105,887.9739942584634,906.2323415395022
1491,49-In-106,897.8449925420881,919.9080110025407
1492,49-In-106,897.8159969533086,937.1490130565763
1493,49-In-107,908.8690029131473,941.0304225614667
1494,49-In-107,908.1899812155664,920.5659109134674
1495,49-In-108,917.4980026472211,941.6360804201961
1496,49-In-108,917.4680072105527,960.4919617958665
1497,49-In-109,927.291012795508,960.9595156649351
1498,49-In-109,925.8389836987853,941.0140500522853
1499,49-In-109,927.9409764138162,946.3363653461338
1500,49-In-110,935.9990005128086,960.5828229727746
1501,49-In-110,935.937009943694,965.7052936698199
1502,49-In-111,945.9909803909958,967.7726041612029
1503,49-In-111,945.4539995841384,972.7181017819047
1504,49-In-112,953.6640005622506,978.9009111651778
1505,49-In-112,953.5070244436861,974.238370497048
1506,49-In-112,953.3129914627374,984.4580657319427
1507,49-In-112,953.6640005622506,985.3549292883278
1508,49-In-113,963.11000100258,985.608765671134
1509,49-In-113,963.11000100258,995.4331460469366
1510,49-In-114,970.3830195277632,1001.9791501758694
1511,49-In-114,970.1929859383703,1002.9838723232747
1512,49-In-114,969.8809709065259,990.7196131364703
1513,49-In-115,979.4200196910203,1019.8485566281081
1514,49-In-115,979.0830084619522,1007.0866231545806
1515,49-In-116,986.2039876175226,1025.030643255532
1516,49-In-116,986.0770069356263,1024.8135512826443
1517,49-In-116,985.9139692392349,1032.8744499443173
1518,49-In-117,994.6560142752529,1030.006136312902
1519,49-In-117,994.9710288507641,1038.0430386252403
1520,49-In-118,1001.3269993903041,1042.9804124818445
1521,49-In-118,1001.2670085169673,1027.7979722501636
1522,49-In-118,1001.3269993903041,1037.2790298570992
1523,49-In-119,1009.8730117495954,1040.6956350746154
1524,49-In-119,1009.56199656564,1049.994845346749
1525,49-In-120-m ,1015.9100308125616,1047.806303298831
1526,49-In-120,1015.9100308125616,1046.5952375433446
1527,49-In-120,1015.9800201647878,1054.2259516507984
1528,49-In-121,1024.15202692312,1053.5390561510922
1529,49-In-121,1023.8420115870535,1045.3827969970107
1530,49-In-122,1029.9630178726911,1066.3547314486505
1531,49-In-122,1029.9230239571334,1051.2370313677789
1532,49-In-122,1029.6729994944037,1065.2511493412258
1533,49-In-123,1037.881000776738,1063.92447617358
1534,49-In-123,1037.5539880265594,1078.0249560084344
1535,49-In-124,1043.4059727395772,1075.4759687965513
1536,49-In-124,1043.35598034513,1062.596678177059
1537,49-In-125,1051.0780555534363,1074.1209249450567
1538,49-In-125,1050.7179853324296,1092.6571049582365
1539,49-In-126,1056.4789838875533,1091.169331299484
1540,49-In-126,1056.3789990986588,1067.7107751480341
1541,49-In-127,1063.7310056070687,1084.4825985801817
1542,49-In-127,1063.2609521182776,1107.7081901735069
1543,49-In-128,1069.1720528377296,1100.704755635381
1544,49-In-128,1068.8319795745017,1078.6409872890117
1545,49-In-129,1075.824040842891,1094.6564257931711
1546,49-In-129,1075.443973664105,1110.090327768922
1547,49-In-130,1080.455961169422,1103.937013898373
1548,49-In-130,1080.4459626905323,1097.621474707842
1549,49-In-130,1080.8460268270971,1102.0401774720551
1550,49-In-130,1080.7960344326498,1099.3649594641925
1551,49-In-131,1087.166940200031,1106.8634436883333
1552,49-In-131,1086.8569873544575,1111.335763295591
1553,49-In-131,1083.397013734758,1107.8026757990124
1554,49-In-132,1089.5189573777916,1113.3128375149968
1555,49-In-133,1093.0700421363713,1117.2054953086379
1556,49-In-134,1095.2419617131354,1131.6185525897743
1557,49-In-135,1098.512964081824,1127.869372968197
1558,50-Sn-99,807.1559769424498,838.0100954759718
1559,50-Sn-100,824.8269760792256,857.4223922018409
1560,50-Sn-101,835.6990095711649,870.6258834993243
1561,50-Sn-102,849.0999708267152,878.4734396176934
1562,50-Sn-103,859.2419903787375,889.1855599378944
1563,50-Sn-104,871.9030017059744,895.1437784891128
